t_s,phase,x_m,h_m,V_mps,gamma_rad,m_kg,Mach,alpha_deg,phi,q_Pa,CL,CD,L_N,D_N,T_N,mdot_fuel_kgs,M4,Tt4_K,unstart_flag
56.0,cruise,68055.71482281332,19360.97687205555,1259.3772541216647,0.004965944951667005,757.2958323464828,4.268031865845424,23.121175905394857,0.9,77205.74374630368,0.6118773256087346,0.5180961682260208,4724.044400512158,4000.0,6013.47463683722,0.4980559433261433,0.3041149591251208,2328.308509289428,0.0
57.0,cruise,69316.06709571379,19367.168713660623,1261.361681799357,0.004863111646351081,756.7968270192499,4.274757094950633,23.0710413181201,0.9,77373.65625426672,0.6102402510091373,0.5169718213722674,4721.651941409843,4000.0,6031.156594654771,0.49996027471998095,0.30396815959675333,2331.7861457141726,0.0
58.0,cruise,70578.41774142144,19373.24403728078,1263.3728949507247,0.004765853145368239,756.2958990148767,4.281573100076144,23.021433085174706,0.9,77546.26310248786,0.6086142607357409,0.5158211163203905,4719.576159093991,4000.0,6049.219785643827,0.5019013083637303,0.3038194371567105,2335.3112871607764,0.0
59.0,cruise,71842.79371389435,19379.209952169665,1265.4113213381752,0.004674695544520094,755.7930116261933,4.288481330909554,22.97221982788412,0.9,77723.54496011771,0.6069958222530816,0.5146445651768097,4717.7867081491,4000.0,6067.662930838211,0.503879042692289,0.3036687584966514,2338.8846653397177,0.0
60.0,cruise,73109.22239481006,19385.074233544816,1267.4773906844046,0.004590117229314479,755.2881281770049,4.2954832437818835,22.923268975131837,0.9,77905.47449712979,0.6053813785788464,0.5134427363185329,4716.25235499116,4000.0,6086.484050784176,0.5058934177199641,0.3035160899766472,2342.5070131196944,0.0
61.0,cruise,74377.73159574397,19390.845266198063,1269.571534423848,0.004512547527933592,754.781212079233,4.302580300825238,22.874447481613796,0.9,78092.01691871221,0.6037673676031768,0.5122162492183666,4714.9411485833625,4000.0,6105.6805007572,0.5079443176460251,0.303361397659903,2346.179064245257,0.0
62.0,cruise,75648.34956005329,19396.531986222602,1271.6941854724582,0.004442365637277964,754.272226887332,4.309773969192591,22.825622533634032,0.9,78283.13052781069,0.6021502410250476,0.5109657691294,4713.820591551646,4000.0,6125.249008698303,0.5100315736983223,0.3032046473466608,2349.9015530940082,0.0
63.0,cruise,76921.10496448606,19402.14382117287,1273.8457780164279,0.004379899822419691,753.7611363497482,4.317065720341759,22.776662239241794,0.9,78478.767313344,0.6005264828197961,0.5096920016632152,4712.857811071565,4000.0,6145.18571566647,0.5121549671997447,0.3030458046071453,2353.675214473579,0.0
64.0,cruise,78196.02692053736,19407.690628975775,1276.0267473203521,0.004325426888723588,753.2479044572091,4.324457029385268,22.72743629960972,0.9,78678.87356153411,0.5988926271548339,0.5083956872961116,4712.019728885018,4000.0,6165.486218595346,0.5143142328414997,0.3028848348134239,2357.500783458375,0.0
65.0,cruise,79473.14497557584,19413.182635913003,1278.2375295551954,0.004279171924804701,752.7324954876411,4.331949374507332,22.67781665866561,0.9,78883.390487711,0.5972452756738995,0.5070775958372564,4711.273229792482,4000.0,6186.145615134574,0.5165090621464536,0.3027217031700588,2361.378995265844,0.0
