t_s,phase,x_m,h_m,V_mps,gamma_rad,m_kg,Mach,alpha_deg,phi,q_Pa,CL,CD,L_N,D_N,T_N,mdot_fuel_kgs,M4,Tt4_K,unstart_flag
649.0,cruise,925850.7182386565,19223.54106163759,1427.6388338847592,0.0011528878927969013,753.4162796227802,4.838270673856325,26.31585230064608,0.0,101388.18841745131,0.666408397635112,0.07277720627106271,6756.5940182400545,737.8749101906225,0.0,0.0,0.0,0.0,0.0
650.0,cruise,927277.8617696813,19224.953922716075,1426.6503479249811,0.0008255630827497867,753.4162796227802,4.834920693092844,26.35517084629129,0.0,101225.27991232043,0.6675806578307332,0.07297491008588719,6757.603895296698,738.6905700020346,0.0,0.0,0.0,0.0,0.0
651.0,cruise,928704.0182419547,19225.89939092447,1425.6639314125991,0.0004988783273491156,753.4162796227802,4.831577725690452,26.397038065874924,0.0,101070.27892855238,0.6688176500190539,0.07318331270016981,6759.75864397647,739.6657827521633,0.0,0.0,0.0,0.0,0.0
652.0,cruise,930130.610479267,19227.098077137838,1428.9471805648525,0.0016740842560830998,753.0753491962234,4.842704663198229,26.217100642719636,0.0,101517.14500564113,0.6636751714191159,0.07232765398938847,6737.440861359813,734.2496937958588,0.0,0.0,0.0,0.0,0.0
653.0,cruise,931559.0611267317,19229.24639840899,1427.9581091321998,0.0013321657798601393,753.0753491962234,4.839352698266082,26.25297179831028,0.0,101342.3202068849,0.6647592331215474,0.07251052246764349,6736.824306348711,734.8384586284449,0.0,0.0,0.0,0.0,0.0
654.0,cruise,932986.5246198336,19230.904478624023,1426.9715557229067,0.0009893770433183954,753.0753491962234,4.8360092669198025,26.291583433508766,0.0,101175.87815290515,0.6659127379199198,0.07270474514212105,6737.430603225326,735.5966435637263,0.0,0.0,0.0,0.0,0.0
655.0,cruise,934413.0031988117,19232.072565609076,1425.9872984457352,0.0006468549344324694,753.0753491962234,4.832673617169571,26.332879833821956,0.0,101017.74372559304,0.6671343669097525,0.07291017076994043,6739.240850702514,736.5220945827067,0.0,0.0,0.0,0.0,0.0
656.0,cruise,935838.4988771012,19232.75251491153,1426.4299784702073,0.0008006187655499337,752.9618033984062,4.834173860599121,26.303372390513285,0.0,101069.63478919883,0.6663078831563172,0.07277342183695293,6734.349440777314,735.5183167421139,0.0,0.0,0.0,0.0,0.0
657.0,cruise,937264.4369696303,19233.649485668953,1425.4475069748423,0.0004560162680400065,752.9618033984062,4.8308442628667665,26.346236556807913,0.0,100916.18095050196,0.6675691480511047,0.07298529530296102,6736.852894169771,736.5397267519436,0.0,0.0,0.0,0.0,0.0
658.0,cruise,938690.8146204279,19234.772694563453,1428.7340941522475,0.0016102778428677964,752.6213105162567,4.841982512948015,26.16745528398496,0.0,101364.11657435281,0.662456213152665,0.07213584058250425,6714.928881541105,731.198575399389,0.0,0.0,0.0,0.0,0.0
659.0,cruise,940119.0544009502,19236.81727641059,1427.7491830612007,0.0012511698485507935,752.6213105162567,4.83864464742134,26.20459094214344,0.0,101191.7795751006,0.6635712755748843,0.07232328658990546,6714.7958250342035,731.8522074752543,0.0,0.0,0.0,0.0,0.0
660.0,cruise,941546.3112171949,19238.347550856575,1426.7668669882187,0.0008916427714116659,752.6213105162567,4.835315576415731,26.244572216986224,0.0,101028.2005954826,0.664758449920196,0.072522508879589,6715.935002607964,732.6818574774786,0.0,0.0,0.0,0.0,0.0
661.0,cruise,942972.5873622203,19239.364473329835,1425.786910561395,0.0005328807088265212,752.6213105162567,4.831994502255359,26.287337495521484,0.0,100873.29020807237,0.6660162718286701,0.07273333741410123,6718.3252671471855,733.6851052774282,0.0,0.0,0.0,0.0,0.0
662.0,cruise,944397.8848896673,19239.87067102198,1426.2337613447776,0.0006699645728583163,752.5078993736294,4.833508880394644,26.259399543558143,0.0,100928.47161478581,0.6652289022492963,0.07260301244535253,6714.053637800323,732.7711080738703,0.0,0.0,0.0,0.0,0.0
663.0,cruise,945823.6290610149,19240.570444516816,1425.2556806325274,0.0003102554908685242,752.5078993736294,4.830194163034465,26.303925892834236,0.0,100778.96788762686,0.6665312676242802,0.07282108919739619,6717.2333216006555,733.8834209766402,0.0,0.0,0.0,0.0,0.0
664.0,cruise,947249.8170932598,19241.473970215924,1428.5462573411244,0.0014473248590351625,752.1677918249043,4.841345933644373,26.126918193608233,0.0,101230.42951239343,0.6614632384657194,0.07197999610005373,6696.02077365435,728.6565921508844,0.0,0.0,0.0,0.0,0.0
665.0,cruise,948677.871569638,19243.27570487095,1427.5657741636508,0.0010744310696720986,752.1677918249043,4.838023074325065,26.16590839022065,0.0,101062.79871262949,0.6626242565525962,0.0721744394216505,6696.666186208079,729.4150843467136,0.0,0.0,0.0,0.0,0.0
666.0,cruise,950104.9474350301,19244.544212562483,1426.5878756252582,0.0007018445117624084,752.1677918249043,4.834708974352429,26.20780992863692,0.0,100904.20057313774,0.663859079782085,0.07238093841403673,6698.616973863016,730.3540727401893,0.0,0.0,0.0,0.0,0.0
667.0,cruise,951531.0469511104,19245.281530263386,1425.612313091905,0.0003307815771387177,752.1677918249043,4.831402791105233,26.252554210777443,0.0,100754.5265271537,0.6651660700020274,0.07259929970851735,6701.849244498186,731.4708068334595,0.0,0.0,0.0,0.0,0.0
668.0,cruise,952957.5932745399,19246.204901440375,1428.9066134799332,0.0014531969907841619,751.8278536256026,4.842567181271686,26.07603787771037,0.0,101205.97276672411,0.6601113952314677,0.07176194494991714,6680.721588880017,726.2737446288469,0.0,0.0,0.0,0.0,0.0
669.0,cruise,954386.0094602099,19248.007482699886,1427.928856423151,0.0010691096386324364,751.8278536256026,4.8392535607804925,26.115432774252422,0.0,101038.78977242179,0.6612817450105856,0.07195746487176793,6681.51072144648,727.0495165734987,0.0,0.0,0.0,0.0,0.0
670.0,cruise,955813.4498175859,19249.260821081993,1426.9537678898832,0.0006854650130835684,751.8278536256026,4.8359489839204715,26.157817817045782,0.0,100880.9031185617,0.6625278786087637,0.07216533584029802,6683.64107352769,728.0104253423574,0.0,0.0,0.0,0.0,0.0
671.0,cruise,957239.9166762219,19249.96719094775,1425.9810914967093,0.0003035132995095661,751.8278536256026,4.832652581807732,26.203121549264022,0.0,100732.19835523974,0.6638480882112956,0.07238535636119185,6687.087729944692,729.1536074990292,0.0,0.0,0.0,0.0,0.0
672.0,cruise,958665.4121071494,19250.13062760845,1426.4356296248766,0.00041663125503045725,751.7146040289163,4.834193012372848,26.177908911215972,0.0,100793.82841708108,0.6631286832182928,0.07226617902370068,6683.927871474953,728.3984848872951,0.0,0.0,0.0,0.0,0.0
673.0,cruise,960091.3619334996,19250.454136398366,1425.4648770945996,3.577942833303793e-05,751.7146040289163,4.8309031302350585,26.225232024713595,0.0,100651.55067807558,0.6645000099063166,0.07249452218915421,6688.295642266736,729.668607400453,0.0,0.0,0.0,0.0,0.0
674.0,cruise,961517.7634584508,19250.94960380507,1428.7641494701895,0.0011479309846269441,751.3749452029302,4.842084370476643,26.05132135161299,0.0,101110.11012004268,0.6595108554126353,0.07166829509742279,6668.32152161351,724.6389209416133,0.0,0.0,0.0,0.0,0.0
675.0,cruise,962946.0399539319,19252.310490768796,1427.79096299882,0.000756201319004752,751.3749452029302,4.8387862397079475,26.09335964946578,0.0,100950.74946950735,0.6607472084921311,0.0718740661044934,6670.292590716547,725.5740840669524,0.0,0.0,0.0,0.0,0.0
676.0,cruise,964373.3449565815,19253.11237136349,1426.8203008399191,0.0003660176798489267,751.3749452029302,4.835496663838921,26.138389326329076,0.0,100800.78870858555,0.6620594376503435,0.07209223388630992,6673.6113487117245,726.6954035503858,0.0,0.0,0.0,0.0,0.0
677.0,cruise,965799.6806382614,19253.35910866066,1425.8518944096272,-2.1362081763037343e-05,751.3749452029302,4.832214732638362,26.186330700792592,0.0,100660.08802546834,0.6634456285155204,0.07232256804164738,6678.249536648446,727.9996065300151,0.0,0.0,0.0,0.0,0.0
678.0,cruise,967225.0489028122,19253.056332218162,1426.3109261393147,8.725769296810204e-05,751.2617539175031,4.83377039202742,26.163730610197945,0.0,100729.71999533764,0.6627916386198155,0.07221381957083856,6676.2816173425035,727.4077825164402,0.0,0.0,0.0,0.0,0.0
679.0,cruise,968650.8760198955,19252.907845056026,1425.3440969598541,-0.0002967920664629473,751.2617539175031,4.830493806132874,26.213661644251523,0.0,100595.5619486858,0.6642282971315636,0.07245242626683698,6681.841881216829,728.8392534858191,0.0,0.0,0.0,0.0,0.0
680.0,cruise,970077.1592056131,19252.927329590246,1428.648604445882,0.0008131714605829322,750.922228418817,4.841692788173509,26.04229286071502,0.0,101062.2321610367,0.6593026870625729,0.07163652561563094,6663.060122431308,723.9747182976948,0.0,0.0,0.0,0.0,0.0
681.0,cruise,971505.3223042948,19253.809260233975,1427.6789513925394,0.00042046452972873874,750.922228418817,4.838406632165103,26.08688881932931,0.0,100911.05697243739,0.6606031569245326,0.07185236381614374,6666.216280458351,725.069797865518,0.0,0.0,0.0,0.0,0.0
682.0,cruise,972932.517152497,19254.131950944236,1426.7116131718963,3.0410802711927393e-05,750.922228418817,4.835128321129039,26.134428303951108,0.0,100769.22859025208,0.6619783617403882,0.07208045720611146,6670.704885601776,726.349206909253,0.0,0.0,0.0,0.0,0.0
683.0,cruise,974358.7457094956,19253.900832221487,1425.7463128472093,-0.00035574453039278326,750.922228418817,4.831856916526176,26.184824525624553,0.0,100636.58347851518,0.6634262074125329,0.07232054917223472,6676.49469041061,727.8092983983662,0.0,0.0,0.0,0.0,0.0
684.0,cruise,975784.0096609058,19253.12307801957,1426.2090567476882,-0.0002445315099124696,750.8090451843401,4.833425156468978,26.164594540042717,0.0,100714.27185084097,0.6628315899841885,0.07222121053230915,6675.660094499272,727.3706630947803,0.0,0.0,0.0,0.0,0.0
685.0,cruise,977209.7361143656,19252.503897422073,1425.2448745281627,-0.0006252227443753833,750.8090451843401,4.830157541126594,26.216853337074316,0.0,100587.96443001168,0.6643268030962423,0.07246913953406903,6682.3280839748195,728.9523229726489,0.0,0.0,0.0,0.0,0.0
686.0,cruise,978635.9221470659,19252.058671828432,1428.5546185413,0.0004904382863937405,750.4695029437278,4.841374269767381,26.04765805411632,0.0,101062.7788932794,0.6594551089122755,0.071661602071158,6664.6365862044795,724.2320645255614,0.0,0.0,0.0,0.0,0.0
687.0,cruise,980063.9925595628,19252.48345290058,1427.5871256884168,0.00010312146296867253,750.4695029437278,4.838095434682367,26.094429130287235,0.0,100919.17451675014,0.6608103426682829,0.0718861507732377,6668.843429421389,725.4690995221789,0.0,0.0,0.0,0.0,0.0
688.0,cruise,981491.0965809871,19252.357734563917,1426.6217010272703,-0.0002805596402250899,750.4695029437278,4.83482360870301,26.14405547278443,0.0,100784.7229353321,0.6622381482933365,0.07212265298048942,6674.348829295129,726.886159799973,0.0,0.0,0.0,0.0,0.0
689.0,cruise,982917.2359309142,19251.688313355895,1425.6580638612074,-0.0006593900759156684,750.4695029437278,4.831557840547829,26.196445012681036,0.0,100659.24103467233,0.6637362968528381,0.07237083108954677,6681.119188837066,728.4792930522246,0.0,0.0,0.0,0.0,0.0
690.0,cruise,984343.8366000657,19251.195365217674,1428.9719424808097,0.0004577255329379084,750.1298337066668,4.842788581377645,26.0274711357984,0.0,101135.60250948922,0.6588704097157826,0.07156486027175224,6663.52558622797,723.7755262091073,0.0,0.0,0.0,0.0,0.0
691.0,cruise,985772.3245899439,19251.574994630722,1428.004926233833,7.24532335411267e-05,750.1298337066668,4.839511361510938,26.074333959263196,0.0,100992.72115305724,0.6602276176948425,0.07178952677550804,6667.818369140251,725.021965934882,0.0,0.0,0.0,0.0,0.0
692.0,cruise,987199.8466316148,19251.406971040084,1427.0399448041749,-0.0003091022773806131,750.1298337066668,4.836241037643923,26.124035897562973,0.0,100858.9470602584,0.6616569874613499,0.07202607317383972,6673.402707041436,726.4473901198598,0.0,0.0,0.0,0.0,0.0
693.0,cruise,988626.4044140072,19250.698199502767,1426.0767180210405,-0.0006857323638996217,750.1298337066668,4.832976660277254,26.176484624279993,0.0,100734.09574262309,0.6631562833752966,0.07227422076078464,6680.244854184923,728.0478273840358,0.0,0.0,0.0,0.0,0.0
694.0,cruise,990051.9993516235,19249.45727255049,1426.5437568504367,-0.0005634369490705967,750.0165656539199,4.834559455742176,26.158193100202734,0.0,100819.81511728102,0.662610078911666,0.07218257563381238,6680.422565072116,727.7433930090118,0.0,0.0,0.0,0.0,0.0
695.0,cruise,991478.0610057206,19248.39127720919,1425.5810725532292,-0.0009326778929466953,750.0165656539199,4.831296916861326,26.21226410375889,0.0,100700.71429693772,0.6641507821346709,0.07243766061862744,6688.045816183123,729.452416629494,0.0,0.0,0.0,0.0,0.0
696.0,cruise,992904.5862609427,19247.517106364325,1428.8998888550145,0.00019742583917483226,749.6767298717623,4.84254439150528,26.044741030771316,0.0,101184.07952596708,0.659320306863458,0.0716367588705871,6671.271836275717,724.8499506544014,0.0,0.0,0.0,0.0,0.0
697.0,cruise,994333.002481526,19247.532797298198,1427.9333125029061,-0.00017672925831583707,749.6767298717623,4.839268662443103,26.09304923492556,0.0,101046.98426942868,0.6607141722820741,0.07186738010719704,6676.317457317533,726.1982027176991,0.0,0.0,0.0,0.0,0.0
698.0,cruise,995760.452937022,19247.01748315847,1426.9685236201244,-0.0005464625883128814,749.6767298717623,4.835998991117812,26.144079952172643,0.0,100918.68562375724,0.6621773097812219,0.07210945777733811,6682.606375299645,727.7191699930781,0.0,0.0,0.0,0.0,0.0
699.0,cruise,997186.9390844622,19245.979020477178,1426.0052436557635,-0.0009106094657086576,749.6767298717623,4.832734433519866,26.197738227116222,0.0,100798.98665826196,0.6637074147280193,0.07236270058323452,6690.103484215916,729.4086890645261,0.0,0.0,0.0,0.0,0.0
700.0,cruise,998612.4621095372,19244.426887962352,1426.4736602537337,-0.0007741503420678761,749.5633807595881,4.834321898245058,26.18048956237295,0.0,100889.91070772793,0.6631873066867419,0.07227512275531459,6690.890815412397,729.1830681173765,0.0,0.0,0.0,0.0,0.0
701.0,cruise,1000038.4531647073,19243.070172883054,1425.5104348385323,-0.0011297344536051336,749.5633807595881,4.831057525514316,26.235517252864618,0.0,100775.26397714778,0.664752517729837,0.07253433660283592,6699.061045369794,730.9666918558083,0.0,0.0,0.0,0.0,0.0
702.0,cruise,1001464.9089525646,19241.92666834971,1428.8337150301538,1.7975216771477657e-05,749.2232775744103,4.842320128289262,26.068673255197155,0.0,101263.94403939374,0.6599378414890261,0.0717351941706356,6682.790865002305,726.4188688150289,0.0,0.0,0.0,0.0,0.0
703.0,cruise,1002893.2584869954,19241.696435745704,1427.8661202467745,-0.0003415845780310143,749.2232775744103,4.839040947761605,26.11765854741264,0.0,101130.511956969,0.6613492108182711,0.07196881059470919,6688.258427238919,727.8242660377075,0.0,0.0,0.0,0.0,0.0
704.0,cruise,1004320.6410476855,19240.95650797115,1426.900092959057,-0.0006963265917722244,749.2232775744103,4.835767079479674,26.169239258869357,0.0,101005.50322092943,0.6628266826542925,0.07221340411018026,6694.914262975612,729.3951221445092,0.0,0.0,0.0,0.0,0.0
705.0,cruise,1005747.0578916093,19239.715242307095,1425.9353605808203,-0.0010451366835715747,749.2232775744103,4.832497599648391,26.22332030980582,0.0,100888.71580169331,0.6643679459393087,0.07246867931204877,6702.722888562567,731.1271991637341,0.0,0.0,0.0,0.0,0.0
706.0,cruise,1007172.5100109804,19237.982544986542,1426.4040478529541,-0.0008917973341453309,749.1098232779821,4.83408598168883,26.206316010049882,0.0,100982.63781052652,0.6638538906399666,0.07238198062907199,6703.771699760463,730.9323333874123,0.0,0.0,0.0,0.0,0.0
707.0,cruise,1008598.4303790431,19236.469433178823,1425.4389573512249,-0.0012315196586872347,749.1098232779821,4.830815288176362,26.261501168123964,0.0,100870.10290578833,0.6654236182174694,0.07264218513726634,6712.134884553815,732.7424690097383,0.0,0.0,0.0,0.0,0.0
708.0,cruise,1010024.8155283649,19235.19407479498,1428.766098018188,-6.390692540484202e-05,748.769392265622,4.842090974109448,26.09451772008959,0.0,101361.92187714242,0.660604062750766,0.07184145440440981,6696.009740026604,728.1987888880077,0.0,0.0,0.0,0.0,0.0
709.0,cruise,1011453.0963139416,19234.858411045017,1427.7962518070171,-0.0004073365626790592,748.769392265622,4.838804163488803,26.143372140015515,0.0,101229.71803675112,0.6620127089830545,0.07207488673214349,6701.535986710039,729.612046142566,0.0,0.0,0.0,0.0,0.0
710.0,cruise,1012880.4077662444,19234.03621518373,1426.827805660657,-0.0007458919916985594,748.769392265622,4.835522097690415,26.194700053405708,0.0,101105.54887573222,0.6634843999679686,0.0723188195870314,6708.195442924732,731.1833948391863,0.0,0.0,0.0,0.0,0.0
711.0,cruise,1014306.7509959689,19232.735858757263,1425.8604963993143,-0.0010785099212534278,748.769392265622,4.8322438847974745,26.248408666249897,0.0,100989.21490887768,0.6650168787924443,0.07257296223506893,6715.9532490401225,732.9086479731241,0.0,0.0,0.0,0.0,0.0
712.0,cruise,1015732.1268582602,19230.967190140644,1426.3285196663865,-0.0009077358510809723,748.6558234698145,4.833830016523518,26.23086120779517,0.0,101083.71326265064,0.6644890937418256,0.07248400063464938,6716.902501795728,732.6951936282685,0.0,0.0,0.0,0.0,0.0
713.0,cruise,1017157.9702654957,19229.4428698683,1425.3605609560975,-0.0012314183102345496,748.6558234698145,4.830549602646887,26.285428280155347,0.0,100970.83059237506,0.6660438595372219,0.07274208193132797,6725.100170842448,734.4828431624784,0.0,0.0,0.0,0.0,0.0
714.0,cruise,1018584.2776121722,19228.180898613344,1428.690914441152,-4.4079645362272556e-05,748.3150493994635,4.841836176826484,26.11753937493159,0.0,101463.40881353867,0.6612001841321379,0.07193677348908531,6708.762459018616,729.8950257249994,0.0,0.0,0.0,0.0,0.0
715.0,cruise,1020012.481674558,19227.88474568066,1427.7179467146277,-0.00037186967515836204,748.3150493994635,4.8385387873844765,26.165512994495806,0.0,101329.99089512312,0.6625872557759923,0.0721670082198578,6713.996059500591,731.2682285846466,0.0,0.0,0.0,0.0,0.0
716.0,cruise,1021439.7132585106,19227.12419131871,1426.7462819333273,-0.0006950578371245291,748.3150493994635,4.8352458136262655,26.215857777682366,0.0,101204.25078231056,0.6640347890785624,0.0724073266919145,6720.3143322085525,732.7929249005205,0.0,0.0,0.0,0.0,0.0
717.0,cruise,1022865.9733972439,19225.907158221573,1425.7756684534158,-0.0010126258224426303,748.3150493994635,4.831956402730426,26.2684852564636,0.0,101085.9985843791,0.6655406329262278,0.07265745088091,6727.683947782743,734.4650976892262,0.0,0.0,0.0,0.0,0.0
718.0,cruise,1024291.262879095,19224.242983587974,1426.2423723402544,-0.0008259802649799281,748.201371815958,4.8335380630743945,26.249711383963966,0.0,101178.73694508288,0.6649819402005247,0.07256350350591931,6728.203280077973,734.1883633039009,0.0,0.0,0.0,0.0,0.0
719.0,cruise,1025717.0185566078,19222.845513503984,1425.2709687601518,-0.0011353891886715629,748.201371815958,4.830245974527531,26.30299984728233,0.0,101063.2296029678,0.6665050763942141,0.07281674409952826,6735.915556717206,735.9095327871175,0.0,0.0,0.0,0.0,0.0
720.0,cruise,1027143.2367338777,19221.732088292254,1428.6039307256344,6.917094535296834e-05,747.860283732808,4.84154138885217,26.13358109245461,0.0,101554.280201484,0.6616217092398243,0.0720045701699347,6719.05164475259,731.2372294824964,0.0,0.0,0.0,0.0,0.0
721.0,cruise,1028571.3520758584,19221.607198894322,1427.6274217650696,-0.000245332944333944,747.860283732808,4.838231998161387,26.18006894011571,0.0,101417.49208242232,0.662971918383772,0.0722291157533709,6723.694928355453,732.529577503786,0.0,0.0,0.0,0.0,0.0
722.0,cruise,1029998.4914514801,19221.036391823174,1426.6521972658759,-0.0005557861557226039,747.860283732808,4.83492696051259,26.228856738849082,0.0,101288.09826248435,0.6643807726795504,0.0724634364512154,6729.386498687158,733.9683671707995,0.0,0.0,0.0,0.0,0.0
723.0,cruise,1031424.6558916379,19220.026756081927,1425.6780177006822,-0.0008612041761934069,747.860283732808,4.831625464147068,26.27986177710813,0.0,101165.92405005259,0.6658462634857029,0.07270727319930344,6736.095252080593,735.5498478367157,0.0,0.0,0.0,0.0,0.0
724.0,cruise,1032851.2816940964,19219.306288783875,1429.0132311001066,0.00034616029198808495,747.5189824966915,4.8429285085855405,26.10826109877968,0.0,101651.35904670073,0.6609082544875389,0.07188718097621523,6718.222227384108,730.742964426841,0.0,0.0,0.0,0.0,0.0
725.0,cruise,1034279.8050802602,19219.57859966502,1428.0342576155322,3.37588535657792e-05,747.5189824966915,4.8396107656182865,26.152479916125426,0.0,101507.77106235015,0.6622011503649967,0.07210241132851214,6721.856276847499,731.8955062178012,0.0,0.0,0.0,0.0,0.0
726.0,cruise,1035707.3502442655,19219.40692153414,1427.0567390254093,-0.00027553652668246424,747.5189824966915,4.836297953291046,26.199032396878255,0.0,101371.59480533583,0.6635534803722828,0.0723274926978272,6726.547454396942,733.1953283050027,0.0,0.0,0.0,0.0,0.0
727.0,cruise,1037133.9183902432,19218.797001646824,1426.0804436728977,-0.000580733462668255,747.5189824966915,4.832989286518354,26.24784220497555,0.0,101242.67661718541,0.664963396832402,0.07256219043567132,6732.267414776802,734.6390380913297,0.0,0.0,0.0,0.0,0.0
728.0,cruise,1038559.5104942026,19217.755972521652,1426.5449483577013,-0.0003826770950739372,747.4051740715018,4.834563493762521,26.22523095171628,0.0,101325.27437260114,0.6643079949607529,0.07245292297896552,6731.118985731082,734.131229994062,0.0,0.0,0.0,0.0,0.0
729.0,cruise,1039985.5665878502,19216.997064183448,1425.5682607030446,-0.0006828281482853857,747.4051740715018,4.831253497477126,26.274665556175748,0.0,101198.68736970378,0.6657341547395195,0.07269047528197772,6737.142259681863,735.6180682816045,0.0,0.0,0.0,0.0,0.0
730.0,cruise,1041412.0830603152,19216.53511147099,1428.905622193067,0.000530545891072115,747.0637489968223,4.842563821798646,26.101381659590622,0.0,101680.4764803319,0.6607531450382873,0.07186367477596262,6718.569462337091,730.7132692847488,0.0,0.0,0.0,0.0,0.0
731.0,cruise,1042840.4975862183,19217.073638071215,1427.9242976795965,0.00022209806766176806,747.0637489968223,4.839238111190074,26.143992324869984,0.0,101532.239890677,0.6620057232961062,0.07207247498764587,6721.49239067014,731.7679819960479,0.0,0.0,0.0,0.0,0.0
732.0,cruise,1044267.931668245,19217.17319669463,1426.9445230931685,-8.390834549024616e-05,747.0637489968223,4.835917653287142,26.188941004245507,0.0,101391.36248722566,0.6633178109019401,0.0722911092313076,6725.469660939162,732.9694060675135,0.0,0.0,0.0,0.0,0.0
733.0,cruise,1045694.3866109754,19216.83857885608,1425.9660738463715,-0.00038648331795174975,747.0637489968223,4.832601686962695,26.236156299696567,0.0,101257.70613496375,0.6646876841027187,0.07251936102685219,6730.475018840271,734.3144147952343,0.0,0.0,0.0,0.0,0.0
734.0,cruise,1047119.8634965799,19216.075961058872,1426.4298862555231,-0.00018621998085414153,746.9499197115517,4.834173548083384,26.21193872982733,0.0,101335.77378817738,0.6639917338405293,0.07240368206877612,6728.6116137683575,733.7083147552613,0.0,0.0,0.0,0.0,0.0
735.0,cruise,1048545.8036816706,19215.598200340577,1425.451267271956,-0.00048508818213782755,746.9499197115517,4.830857006520707,26.259804183214086,0.0,101204.40103074479,0.66537842835581,0.0726348433309876,6733.922530052809,735.0965813274588,0.0,0.0,0.0,0.0,0.0
736.0,cruise,1049972.2036145236,19215.41906517295,1428.7906829894011,0.0007294024233789794,746.6084566531367,4.842174292622797,26.084897834563392,0.0,101682.01357336892,0.6603561807692889,0.07180191137975582,6714.63461362409,730.0962927510164,0.0,0.0,0.0,0.0,0.0
737.0,cruise,1051400.5022191622,19216.241566858716,1427.8076725880464,0.0004208943115896474,746.6084566531367,4.8388428685370375,26.125971922830267,0.0,101528.97688324848,0.6615700714542871,0.07200446652767256,6716.853249133137,731.0539817578707,0.0,0.0,0.0,0.0,0.0
738.0,cruise,1052827.81884733,19216.62438449774,1426.826344890573,0.00011416895692099486,746.6084566531367,4.835517147137873,26.16941832523355,0.0,101383.34302199612,0.6628442992985925,0.07221695637210342,6720.137096596386,732.1596459877488,0.0,0.0,0.0,0.0,0.0
739.0,cruise,1054254.1549373367,19216.571379179863,1425.846479805908,-0.00018977313461107485,746.6084566531367,4.832196382536248,26.215169850160226,0.0,101244.98823542976,0.6641772469205728,0.07243918069163023,6724.461755071353,733.4103996908275,0.0,0.0,0.0,0.0,0.0
740.0,cruise,1055679.5117082598,19216.08781478124,1426.3101166872193,8.448806033699188e-06,746.494635717366,4.833767648792757,26.189513798529486,0.0,101318.56787556618,0.6634449338746453,0.07231779868769361,6721.929056447877,732.7135794950617,0.0,0.0,0.0,0.0,0.0
741.0,cruise,1057105.3316187358,19215.885816795282,1425.3303678083894,-0.00029304825202060346,746.494635717366,4.830447278012924,26.2359999527029,0.0,101182.64502564361,0.6647967692296397,0.07254322749134125,6726.589551515735,734.0115636270892,0.0,0.0,0.0,0.0,0.0
742.0,cruise,1058531.6112081164,19215.978162475574,1428.6719037055875,0.0009178481487979211,746.1532214539391,4.841771749408157,26.05971685662439,0.0,101656.14468608871,0.6597396882338946,0.07170545949949031,6706.6593202259855,728.9300565662662,0.0,0.0,0.0,0.0,0.0
743.0,cruise,1059959.7904327814,19217.067022645435,1427.688061765882,0.0006055035403044381,746.1532214539391,4.838437507237373,26.099505995822646,0.0,101498.7535541426,0.6609210523926826,0.07190268397779001,6708.266301554947,729.8032800943106,0.0,0.0,0.0,0.0,0.0
744.0,cruise,1061386.987009771,19217.71016739871,1426.706054630058,0.00029436951626016927,746.1532214539391,4.83510948322037,26.14172591339798,0.0,101348.89400989609,0.6621641932256929,0.07211004180516681,6710.960863637911,730.8272983961028,0.0,0.0,0.0,0.0,0.0
745.0,cruise,1062813.2025260676,19217.910665498148,1425.7256637300698,-1.4532062913640378e-05,746.1532214539391,4.831786936629632,26.186312399526965,0.0,101206.45379154642,0.66346756964237,0.07232734510616948,6714.719992920012,731.9994110352773,0.0,0.0,0.0,0.0,0.0
746.0,cruise,1064238.4383497888,19217.673021203755,1426.189782954893,0.00017790592341503664,746.0394357727336,4.833359837549205,26.159546424363302,0.0,101276.1517857696,0.6627071227406727,0.0722016081510989,6711.642715219502,731.2301026287353,0.0,0.0,0.0,0.0,0.0
747.0,cruise,1065664.1378247354,19217.708391193875,1425.2098188838402,-0.00012958485253436472,746.0394357727336,4.830038737482527,26.20499730897731,0.0,101136.45765984991,0.6640326015782343,0.07242259930260338,6715.790509427708,732.4565147984022,0.0,0.0,0.0,0.0,0.0
748.0,cruise,1067090.2975999748,19218.028754512146,1428.5536830104975,0.001073752503742704,745.6981473296831,4.841371099251744,26.02772727629669,0.0,101606.45891758589,0.6589506814410461,0.07158180677083904,6695.364534255488,727.3173908907829,0.0,0.0,0.0,0.0,0.0
749.0,cruise,1068518.3584610466,19219.335245125105,1427.5699374706946,0.0007544807499387139,745.6981473296831,4.83803718378041,26.06662155356531,0.0,101445.66513534889,0.6601091857114242,0.07177518489593071,6696.521540644898,728.1281371980339,0.0,0.0,0.0,0.0,0.0
750.0,cruise,1069945.4369205858,19220.18572036838,1426.5881785718936,0.0004359988043975516,745.6981473296831,4.8347100010391415,26.108020775617508,0.0,101292.59576982544,0.6613313088441816,0.07197896200378956,6698.796493668327,729.093590218148,0.0,0.0,0.0,0.0,0.0
751.0,cruise,1071371.534710033,19220.582683535642,1425.6081863021225,0.00011935753079306559,745.6981473296831,4.831388805406954,26.151862184976807,0.0,101147.14590443745,0.6626155480721034,0.07219295732940642,6702.167151939784,730.2111588270299,0.0,0.0,0.0,0.0,0.0
752.0,cruise,1072798.0936083447,19221.249771900442,1428.9545674299898,0.0013096829399445163,745.3569368639294,4.8427296972979725,25.973273271948084,0.0,101611.86574256042,0.6575014808979857,0.0713487945940714,6680.995220254077,724.9884137186303,0.0,0.0,0.0,0.0,0.0
